"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Mar 05 13:52:54 UTC 2026","Thu Mar 05 13:53:11 UTC 2026","16333","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should verify multiple time entries are cumulative in Week 4",""
"passed","Thu Mar 05 13:48:35 UTC 2026","Thu Mar 05 13:48:48 UTC 2026","12809","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should delete template and verify it is removed from list",""
"passed","Thu Mar 05 13:51:23 UTC 2026","Thu Mar 05 13:51:25 UTC 2026","1441","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"skipped","Thu Mar 05 13:51:49 UTC 2026","Thu Mar 05 13:52:05 UTC 2026","16209","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Patient Summary activity with time entry",""
"passed","Thu Mar 05 13:49:37 UTC 2026","Thu Mar 05 13:49:59 UTC 2026","22519","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should handle duplicate username or email on Add",""
"skipped","Thu Mar 05 13:49:53 UTC 2026","Thu Mar 05 13:50:09 UTC 2026","16500","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should verify multiple time entries are cumulative in Week 3",""
"passed","Thu Mar 05 14:01:09 UTC 2026","Thu Mar 05 14:01:16 UTC 2026","7488","","provider-portal/global-features/search.spec.ts","Global Search","","","should navigate to patient chart when selecting a patient from search results",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should verify total time logged displays in Patient Chart",""
"failed","Thu Mar 05 13:52:53 UTC 2026","Thu Mar 05 13:53:04 UTC 2026","10591","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should display previous notes in View Review Note",""
"passed","Thu Mar 05 13:50:51 UTC 2026","Thu Mar 05 13:51:11 UTC 2026","19781","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Thu Mar 05 13:51:22 UTC 2026","Thu Mar 05 13:51:23 UTC 2026","1438","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Failed login with invalid credentials",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should filter Week 1 list by specific care manager",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should verify all activities completed for detected week",""
"passed","Thu Mar 05 13:51:24 UTC 2026","Thu Mar 05 13:51:36 UTC 2026","12038","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should initiate call to patient from No Data page",""
"passed","Thu Mar 05 13:49:59 UTC 2026","Thu Mar 05 13:50:10 UTC 2026","10415","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile when clicking user name link",""
"passed","Thu Mar 05 13:51:54 UTC 2026","Thu Mar 05 13:52:14 UTC 2026","20191","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should escalate alert to provider from Number of Alerts page",""
"passed","Thu Mar 05 13:51:14 UTC 2026","Thu Mar 05 13:51:34 UTC 2026","20380","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should send App chat to patient from Alerts section",""
"passed","Thu Mar 05 13:53:43 UTC 2026","Thu Mar 05 13:54:19 UTC 2026","35727","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Care Manager assignment and multi-diagnoses selection in Enrollment form",""
"skipped","Thu Mar 05 13:53:44 UTC 2026","Thu Mar 05 13:54:00 UTC 2026","16366","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should search for patient by name in Week 4 list",""
"passed","Thu Mar 05 13:51:36 UTC 2026","Thu Mar 05 13:51:49 UTC 2026","12850","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should search for a patient by name in No Data list",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete Reach Out activity with time entry",""
"failed","Thu Mar 05 13:53:27 UTC 2026","Thu Mar 05 13:53:38 UTC 2026","10309","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should display records in Number of Readings page",""
"passed","Thu Mar 05 13:51:20 UTC 2026","Thu Mar 05 13:51:22 UTC 2026","1935","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"passed","Thu Mar 05 14:01:02 UTC 2026","Thu Mar 05 14:01:09 UTC 2026","7143","","provider-portal/global-features/search.spec.ts","Global Search","","","should display No Result Found message when searching with non-existent data",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should filter Week 1 list by All care managers",""
"failed","Thu Mar 05 13:57:08 UTC 2026","Thu Mar 05 13:57:25 UTC 2026","16948","","provider-portal/enrollment/ReEnrollmentFlow.spec.ts","","","","Verify re-enrolled patient appears in Enrollment List with New status",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","1","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should search for patient by name",""
"skipped","Thu Mar 05 13:48:47 UTC 2026","Thu Mar 05 13:49:03 UTC 2026","16323","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Follow Up Bingo activity with time entry",""
"failed","Thu Mar 05 13:53:16 UTC 2026","Thu Mar 05 13:53:26 UTC 2026","10445","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should show reviewed status in Patient Chart Monitoring tab",""
"passed","Thu Mar 05 13:48:21 UTC 2026","Thu Mar 05 13:48:29 UTC 2026","8729","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should show no results for non-existent user search",""
"passed","Thu Mar 05 13:50:23 UTC 2026","Thu Mar 05 13:50:47 UTC 2026","24513","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","2. Verify filter by Status (New/Active/Closed) - Patients filtered correctly by status",""
"failed","Thu Mar 05 13:47:44 UTC 2026","Thu Mar 05 13:48:01 UTC 2026","16452","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"skipped","Thu Mar 05 13:54:57 UTC 2026","Thu Mar 05 13:55:47 UTC 2026","49510","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk message with custom distribution to single patient",""
"failed","Thu Mar 05 13:55:28 UTC 2026","Thu Mar 05 13:55:32 UTC 2026","4990","","provider-portal/patient-wallet/patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"skipped","Thu Mar 05 13:57:54 UTC 2026","Thu Mar 05 13:57:54 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Thu Mar 05 13:57:26 UTC 2026","Thu Mar 05 14:00:05 UTC 2026","158918","","provider-portal/enrollment/ReEnrollmentFlow.spec.ts","","","","Verify the Activate Enrollment flow - Closed patient directly moves to Active section once enrollment activation is done",""
"passed","Thu Mar 05 13:53:26 UTC 2026","Thu Mar 05 13:53:51 UTC 2026","24695","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should prevent deleted provider from logging in",""
"passed","Thu Mar 05 13:52:04 UTC 2026","Thu Mar 05 13:52:16 UTC 2026","11696","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should display pagination and navigate between pages",""
"passed","Thu Mar 05 13:48:02 UTC 2026","Thu Mar 05 13:48:12 UTC 2026","9604","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should display all table columns correctly",""
"passed","Thu Mar 05 13:51:55 UTC 2026","Thu Mar 05 13:52:14 UTC 2026","19817","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should display correct assessment type and creator in list",""
"skipped","Thu Mar 05 13:53:18 UTC 2026","Thu Mar 05 13:54:08 UTC 2026","49575","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk App Chat with attachment",""
"passed","Thu Mar 05 13:52:53 UTC 2026","Thu Mar 05 13:53:10 UTC 2026","17726","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify patient search and auto-fill in New Enrollment form",""
"skipped","Thu Mar 05 13:49:20 UTC 2026","Thu Mar 05 13:49:36 UTC 2026","16265","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Follow Up Meal Plan activity with time entry",""
"failed","Thu Mar 05 13:54:13 UTC 2026","Thu Mar 05 13:54:24 UTC 2026","10815","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should filter Data list by care manager",""
"passed","Thu Mar 05 13:50:10 UTC 2026","Thu Mar 05 13:50:21 UTC 2026","11272","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should open user profile from View Profile action menu",""
"failed","Thu Mar 05 13:53:05 UTC 2026","Thu Mar 05 13:53:15 UTC 2026","10427","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should bulk review all patients at once",""
"passed","Thu Mar 05 13:53:54 UTC 2026","Thu Mar 05 13:54:16 UTC 2026","21313","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should update resolved status in Patient 360 Alerts section",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Update EHR Chart activity with manual time entry logged",""
"passed","Thu Mar 05 13:49:09 UTC 2026","Thu Mar 05 13:49:21 UTC 2026","12118","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template deletion and verify template still exists",""
"passed","Thu Mar 05 13:51:49 UTC 2026","Thu Mar 05 13:52:04 UTC 2026","15395","","provider-portal/monitoring/monitoring-01-no-data.spec.ts","Monitoring - No Data","","","should filter No Data list by care manager",""
"passed","Thu Mar 05 13:51:24 UTC 2026","Thu Mar 05 13:51:55 UTC 2026","30608","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","5. Verify filter combination: Date + Status - Correct patients displayed",""
"skipped","Thu Mar 05 13:52:29 UTC 2026","Thu Mar 05 13:53:18 UTC 2026","49580","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk App Chat message to selected patients",""
"passed","Thu Mar 05 14:00:26 UTC 2026","Thu Mar 05 14:00:33 UTC 2026","7081","","provider-portal/global-features/search.spec.ts","Global Search","","","should find patient when searching by full name in lastname-firstname format",""
"passed","Thu Mar 05 13:49:20 UTC 2026","Thu Mar 05 13:49:42 UTC 2026","21374","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should edit assessment title and verify changes",""
"skipped","Thu Mar 05 13:57:54 UTC 2026","Thu Mar 05 13:57:54 UTC 2026","1","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Thu Mar 05 13:54:41 UTC 2026","Thu Mar 05 13:54:49 UTC 2026","7789","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should be able to determine total provider count from user list",""
"passed","Thu Mar 05 13:51:20 UTC 2026","Thu Mar 05 13:51:42 UTC 2026","21960","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should validate mandatory fields on Edit form",""
"skipped","Thu Mar 05 13:57:11 UTC 2026","Thu Mar 05 13:57:11 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should filter Week 2 list by care manager",""
"passed","Thu Mar 05 13:53:04 UTC 2026","Thu Mar 05 13:53:20 UTC 2026","15871","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should resolve alert from Number of Alerts page",""
"passed","Thu Mar 05 13:49:58 UTC 2026","Thu Mar 05 13:50:23 UTC 2026","24466","","provider-portal/enrollment/EnrollmentFilterScenarios.spec.ts","Enrollment Filter Scenarios","","","1. Verify filter by Enrollment Date - Patients filtered correctly within date range",""
"skipped","Thu Mar 05 13:49:03 UTC 2026","Thu Mar 05 13:49:20 UTC 2026","16640","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Follow Up Exercise Program activity with time entry",""
"passed","Thu Mar 05 13:49:24 UTC 2026","Thu Mar 05 13:49:44 UTC 2026","19851","","provider-portal/enrollment/Closed-Enrollment.spec.ts","Provider Portal - Close Enrollment Tests","","","Verify Cancel button in Terminate Enrollment form closes form without terminating",""
"passed","Thu Mar 05 13:54:20 UTC 2026","Thu Mar 05 13:54:32 UTC 2026","12330","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should verify column headers are clickable and list renders after click",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","0","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should complete all remaining activities for detected week with time entry",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should complete Bingo activity with manual time entry logged",""
"passed","Thu Mar 05 13:51:00 UTC 2026","Thu Mar 05 13:51:20 UTC 2026","20333","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should not save changes when Edit is cancelled",""
"failed","Thu Mar 05 13:53:38 UTC 2026","Thu Mar 05 13:53:49 UTC 2026","10959","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should send Text message to patient from Data section",""
"passed","Thu Mar 05 13:52:14 UTC 2026","Thu Mar 05 13:52:35 UTC 2026","21099","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should show monitoring page after escalation",""
"passed","Thu Mar 05 13:49:35 UTC 2026","Thu Mar 05 13:49:48 UTC 2026","12947","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle duplicate template name creation",""
"passed","Thu Mar 05 13:55:39 UTC 2026","Thu Mar 05 13:55:45 UTC 2026","6745","","provider-portal/settings/profile.spec.ts","Settings - Profile Tab","","","should navigate to Settings and land on Profile page",""
"failed","Thu Mar 05 13:52:16 UTC 2026","Thu Mar 05 13:52:28 UTC 2026","12545","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should complete data review workflow - Unreviewed to Reviewed",""
"passed","Thu Mar 05 14:00:18 UTC 2026","Thu Mar 05 14:00:26 UTC 2026","7115","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by last name",""
"passed","Thu Mar 05 13:51:11 UTC 2026","Thu Mar 05 13:51:32 UTC 2026","21014","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should search and filter assessments by title",""
"failed","Thu Mar 05 13:52:42 UTC 2026","Thu Mar 05 13:52:52 UTC 2026","10471","","provider-portal/monitoring/monitoring-02-data.spec.ts","Monitoring - Data Review","","","should review vitals from Action button",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","1","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should send App chat to patient",""
"skipped","Thu Mar 05 13:57:11 UTC 2026","Thu Mar 05 13:57:11 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should send App chat to patient from Week 2",""
"skipped","Thu Mar 05 13:57:11 UTC 2026","Thu Mar 05 13:57:11 UTC 2026","1","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should send Text message to patient from Week 2",""
"skipped","Thu Mar 05 13:48:14 UTC 2026","Thu Mar 05 13:48:30 UTC 2026","16407","","provider-portal/care-team-worklist/interaction-week3.spec.ts","Interaction - Week 3 RTM","","","should complete Reach Out activity for Week 3 with time entry",""
"skipped","Thu Mar 05 13:53:27 UTC 2026","Thu Mar 05 13:53:44 UTC 2026","16560","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should send App chat to patient from Week 4",""
"failed","Thu Mar 05 13:54:45 UTC 2026","Thu Mar 05 13:55:27 UTC 2026","41078","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should add vital, review it in work list and verify reviewed status",""
"passed","Thu Mar 05 13:53:10 UTC 2026","Thu Mar 05 13:53:43 UTC 2026","32735","","provider-portal/enrollment/EnrollmentFormVerification.spec.ts","","","","Verify Add Insurance button opens insurance form and allows adding new insurance",""
"passed","Thu Mar 05 13:53:33 UTC 2026","Thu Mar 05 13:53:54 UTC 2026","21753","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should display resolved alerts in green color",""
"skipped","Thu Mar 05 13:55:06 UTC 2026","Thu Mar 05 13:55:06 UTC 2026","1","","provider-portal/care-team-worklist/interaction.spec.ts","Interaction - RTM (Dynamic Week)","","","should send Text message to patient",""
"skipped","Thu Mar 05 13:54:08 UTC 2026","Thu Mar 05 13:54:57 UTC 2026","49701","","provider-portal/care-team-worklist/interaction-bulk.spec.ts","Interaction - Bulk Operations RTM","","","should send bulk message with equal distribution among all selected patients",""
"passed","Thu Mar 05 14:00:10 UTC 2026","Thu Mar 05 14:00:18 UTC 2026","7974","","provider-portal/global-features/search.spec.ts","Global Search","","","should display patient list when searching by first name",""
"skipped","Thu Mar 05 13:57:54 UTC 2026","Thu Mar 05 13:57:54 UTC 2026","0","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should add 5+ questions with different types to a single section",""
"passed","Thu Mar 05 13:54:16 UTC 2026","Thu Mar 05 13:54:40 UTC 2026","23876","","provider-portal/monitoring/monitoring-03-alerts.spec.ts","Monitoring - Alerts","","","should display previous resolution notes in View Resolved Note",""
"skipped","Thu Mar 05 13:55:47 UTC 2026","Thu Mar 05 13:56:03 UTC 2026","16410","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should verify existing patient appears in Week 1 interaction list",""
"skipped","Thu Mar 05 13:56:38 UTC 2026","Thu Mar 05 13:56:54 UTC 2026","16358","","provider-portal/care-team-worklist/interaction-week2.spec.ts","Interaction - Week 2 RTM","","","should complete Reach Out activity for Week 2 with time entry",""
"skipped","Thu Mar 05 13:52:05 UTC 2026","Thu Mar 05 13:52:21 UTC 2026","16378","","provider-portal/care-team-worklist/interaction-week4.spec.ts","Interaction - Week 4 RTM","","","should complete Won Challenge activity with time entry",""
"passed","Thu Mar 05 13:48:30 UTC 2026","Thu Mar 05 13:49:24 UTC 2026","54717","","provider-portal/enrollment/Add-Enrollments.spec.ts","Provider Portal - Add Enrollment Tests","","","Add Enrollment",""
"passed","Thu Mar 05 13:49:22 UTC 2026","Thu Mar 05 13:49:37 UTC 2026","14815","","provider-portal/settings/unity-users.spec.ts","Settings - Unity Users Tab","","","should validate email format on Add Unity User",""
"skipped","Thu Mar 05 13:56:21 UTC 2026","Thu Mar 05 13:56:21 UTC 2026","0","","provider-portal/care-team-worklist/interaction-week1.spec.ts","Interaction - Week 1 RTM","","","should verify patient remains in Week 1 with partial activities",""
"passed","Thu Mar 05 13:55:27 UTC 2026","Thu Mar 05 13:56:51 UTC 2026","83967","","provider-portal/enrollment/Modify-EnrollmentFlow.spec.ts","Provider Portal - Modify Enrollment Tests","","","Verify modify enrollment - Update Care Manager, Provider, ICD reflected in Patient 360",""
