"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 20 07:44:28 UTC 2026","Fri Feb 20 07:45:00 UTC 2026","31809","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"passed","Fri Feb 20 07:43:13 UTC 2026","Fri Feb 20 07:44:04 UTC 2026","50549","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create care plan covering all question types",""
"passed","Fri Feb 20 07:44:03 UTC 2026","Fri Feb 20 07:44:22 UTC 2026","19595","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should cancel assessment edit and verify original data remains",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"skipped","Fri Feb 20 07:45:57 UTC 2026","Fri Feb 20 07:45:57 UTC 2026","2","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should mark and unmark assessment as favorite",""
"passed","Fri Feb 20 07:45:38 UTC 2026","Fri Feb 20 07:45:57 UTC 2026","18853","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should display correct assessment type and creator in list",""
"passed","Fri Feb 20 07:46:09 UTC 2026","Fri Feb 20 07:46:22 UTC 2026","12502","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
"passed","Fri Feb 20 07:43:29 UTC 2026","Fri Feb 20 07:43:47 UTC 2026","17936","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should delete assessment with confirmation",""
"passed","Fri Feb 20 07:45:37 UTC 2026","Fri Feb 20 07:46:09 UTC 2026","32190","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should add 5+ questions with different types to a single section",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:51 UTC 2025","8478","","provider-portal\patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"passed","Fri Feb 20 07:45:16 UTC 2026","Fri Feb 20 07:45:38 UTC 2026","22351","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should preserve questions after editing assessment title",""
"passed","Fri Feb 20 07:42:03 UTC 2026","Fri Feb 20 07:42:08 UTC 2026","4676","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"passed","Fri Feb 20 07:46:43 UTC 2026","Fri Feb 20 07:47:07 UTC 2026","23935","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Fri Feb 20 07:48:07 UTC 2026","Fri Feb 20 07:48:32 UTC 2026","24937","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should not save care plan when cancelled during creation",""
"passed","Fri Feb 20 07:48:32 UTC 2026","Fri Feb 20 07:48:47 UTC 2026","14659","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Fri Feb 20 07:47:07 UTC 2026","Fri Feb 20 07:47:27 UTC 2026","20115","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should navigate forward and backward with data retention",""
"passed","Fri Feb 20 07:41:52 UTC 2026","Fri Feb 20 07:42:01 UTC 2026","8869","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Fri Feb 20 07:44:36 UTC 2026","Fri Feb 20 07:44:55 UTC 2026","19192","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Fri Feb 20 07:42:56 UTC 2026","Fri Feb 20 07:43:09 UTC 2026","12877","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment and verify it displays in provider portal library",""
"passed","Fri Feb 20 07:43:47 UTC 2026","Fri Feb 20 07:44:03 UTC 2026","15538","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Feb 20 07:47:27 UTC 2026","Fri Feb 20 07:47:56 UTC 2026","28895","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Fri Feb 20 07:42:40 UTC 2026","Fri Feb 20 07:42:54 UTC 2026","14164","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Fri Feb 20 07:42:16 UTC 2026","Fri Feb 20 07:42:38 UTC 2026","22200","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should validate each question type in created assessment",""
"passed","Fri Feb 20 07:46:22 UTC 2026","Fri Feb 20 07:46:43 UTC 2026","21034","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"passed","Fri Feb 20 07:44:22 UTC 2026","Fri Feb 20 07:44:36 UTC 2026","13434","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should navigate through assessment wizard steps correctly",""
"skipped","Fri Feb 20 07:45:57 UTC 2026","Fri Feb 20 07:47:34 UTC 2026","97030","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should sort assessments by column headers",""
"passed","Fri Feb 20 07:45:27 UTC 2026","Fri Feb 20 07:45:37 UTC 2026","9859","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Fri Feb 20 07:42:49 UTC 2026","Fri Feb 20 07:43:02 UTC 2026","13053","","provider-portal/patient-wallet/vitals.spec.ts","Provider Portal Vitals","","","Add Heart Rate vital and verify latest reading",""
"passed","Fri Feb 20 07:42:20 UTC 2026","Fri Feb 20 07:42:22 UTC 2026","2008","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"passed","Fri Feb 20 07:42:54 UTC 2026","Fri Feb 20 07:42:59 UTC 2026","5356","","provider-portal/enrollment/enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
