"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 20 10:59:49 UTC 2026","Fri Feb 20 10:59:54 UTC 2026","5006","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:38 UTC 2025","2165","","example.spec.ts","","","","example test",""
"passed","Fri Feb 20 11:03:05 UTC 2026","Fri Feb 20 11:03:31 UTC 2026","25970","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should delete a care plan with confirmation",""
"passed","Fri Feb 20 10:59:52 UTC 2026","Fri Feb 20 11:00:06 UTC 2026","13792","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should edit template name, type, and content and verify changes persist",""
"passed","Fri Feb 20 11:02:12 UTC 2026","Fri Feb 20 11:02:27 UTC 2026","15025","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should view assessment details with all questions and options",""
"passed","Fri Feb 20 11:02:09 UTC 2026","Fri Feb 20 11:02:33 UTC 2026","23889","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should save care plan as draft and resume editing",""
"passed","Fri Feb 20 11:05:10 UTC 2026","Fri Feb 20 11:05:32 UTC 2026","21934","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should navigate forward and backward with data retention",""
"passed","Fri Feb 20 11:04:00 UTC 2026","Fri Feb 20 11:04:19 UTC 2026","18694","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should display correct assessment type and creator in list",""
"passed","Fri Feb 20 11:01:33 UTC 2026","Fri Feb 20 11:01:53 UTC 2026","20101","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should edit assessment title and verify changes",""
"passed","Fri Feb 20 11:00:06 UTC 2026","Fri Feb 20 11:00:19 UTC 2026","12547","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should delete template and verify it is removed from list",""
"passed","Fri Feb 20 11:00:40 UTC 2026","Fri Feb 20 11:00:47 UTC 2026","6983","","provider-portal/patient-wallet/patient-chat.spec.ts","Provider Portal Patient Chat","","","should navigate to patient chart and send a chat message",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Fri Feb 20 11:03:40 UTC 2026","Fri Feb 20 11:04:15 UTC 2026","34341","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should add 5+ questions with different types to a single section",""
"passed","Fri Feb 20 10:59:45 UTC 2026","Fri Feb 20 11:00:56 UTC 2026","71040","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create a care plan with all sections and verify it in the list",""
"passed","Fri Feb 20 11:06:12 UTC 2026","Fri Feb 20 11:06:35 UTC 2026","23284","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should not save care plan when cancelled during creation",""
"passed","Fri Feb 20 11:00:40 UTC 2026","Fri Feb 20 11:00:53 UTC 2026","12500","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template deletion and verify template still exists",""
"passed","Tue May 06 11:46:42 UTC 2025","Tue May 06 11:46:48 UTC 2025","6300","","provider-portal\patient-chart.spec.ts","Provider Portal Patient Chart","","","should navigate to patient chart and verify patient name",""
"passed","Fri Feb 20 11:01:25 UTC 2026","Fri Feb 20 11:01:33 UTC 2026","8010","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle special characters in template name and content",""
"passed","Fri Feb 20 11:02:59 UTC 2026","Fri Feb 20 11:03:18 UTC 2026","19282","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessments with each assessment type",""
"passed","Fri Feb 20 10:59:48 UTC 2026","Fri Feb 20 10:59:49 UTC 2026","1261","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Fri Feb 20 11:00:03 UTC 2026","Fri Feb 20 11:00:16 UTC 2026","12808","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Fri Feb 20 11:01:21 UTC 2026","Fri Feb 20 11:01:33 UTC 2026","12115","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment and verify it displays in provider portal library",""
"passed","Fri Feb 20 11:02:46 UTC 2026","Fri Feb 20 11:02:59 UTC 2026","12964","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should navigate through assessment wizard steps correctly",""
"passed","Fri Feb 20 11:02:33 UTC 2026","Fri Feb 20 11:03:05 UTC 2026","31912","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should edit an existing care plan and verify changes",""
"passed","Fri Feb 20 11:06:01 UTC 2026","Fri Feb 20 11:06:12 UTC 2026","11357","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should open care plan in View Only mode with disabled fields",""
"passed","Fri Feb 20 11:01:06 UTC 2026","Fri Feb 20 11:01:19 UTC 2026","13295","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should handle duplicate template name creation",""
"failed","Fri Feb 20 11:00:03 UTC 2026","Fri Feb 20 11:00:39 UTC 2026","36298","","provider-portal/patient-wallet/patient-chart.spec.ts","Provider Portal Patient Chart","","","should add vital, review it in work list and verify reviewed status",""
"passed","Fri Feb 20 11:01:19 UTC 2026","Fri Feb 20 11:01:25 UTC 2026","5955","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should show no results for non-existent template search",""
"failed","Mon Jan 05 13:37:17 UTC 2026","Mon Jan 05 13:37:39 UTC 2026","22349","","provider-portal\template-crud.spec.ts","Template CRUD Flow","","","should perform complete CRUD operations on template",""
"passed","Fri Feb 20 11:04:15 UTC 2026","Fri Feb 20 11:04:27 UTC 2026","12169","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
"passed","Fri Feb 20 11:03:38 UTC 2026","Fri Feb 20 11:04:00 UTC 2026","21592","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should preserve questions after editing assessment title",""
"passed","Fri Feb 20 11:00:21 UTC 2026","Fri Feb 20 11:00:42 UTC 2026","21266","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should create assessment with all question types, preview, finish and verify in list",""
"passed","Fri Feb 20 11:05:32 UTC 2026","Fri Feb 20 11:06:01 UTC 2026","29140","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Fri Feb 20 11:00:16 UTC 2026","Fri Feb 20 11:00:21 UTC 2026","4754","","provider-portal/enrollment/enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Fri Feb 20 11:06:35 UTC 2026","Fri Feb 20 11:06:50 UTC 2026","14345","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Fri Feb 20 10:59:45 UTC 2026","Fri Feb 20 10:59:47 UTC 2026","1912","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Successful login with valid credentials",""
"passed","Fri Feb 20 10:59:29 UTC 2026","Fri Feb 20 10:59:43 UTC 2026","14009","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Fri Feb 20 11:00:42 UTC 2026","Fri Feb 20 11:01:04 UTC 2026","21399","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should validate each question type in created assessment",""
"passed","Fri Feb 20 10:59:46 UTC 2026","Fri Feb 20 10:59:52 UTC 2026","6361","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should verify Send Consent checkbox reveals Consent Forms dropdown",""
"passed","Fri Feb 20 11:04:46 UTC 2026","Fri Feb 20 11:05:10 UTC 2026","23313","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Fri Feb 20 10:59:49 UTC 2026","Fri Feb 20 11:00:03 UTC 2026","14196","","provider-portal/care-team-worklist/favorite-service.spec.ts","Favorite Service Update & Persistence","","","should update favorite service and verify after re-login",""
"passed","Fri Feb 20 11:00:19 UTC 2026","Fri Feb 20 11:00:27 UTC 2026","8187","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template creation and verify template is not saved",""
"passed","Fri Feb 20 11:03:31 UTC 2026","Fri Feb 20 11:03:40 UTC 2026","9494","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"passed","Fri Feb 20 11:03:18 UTC 2026","Fri Feb 20 11:03:38 UTC 2026","20142","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should search and filter assessments by title",""
"passed","Fri Feb 20 11:00:53 UTC 2026","Fri Feb 20 11:01:06 UTC 2026","13464","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should cancel template edit and verify original data remains",""
"passed","Fri Feb 20 11:04:27 UTC 2026","Fri Feb 20 11:04:46 UTC 2026","19473","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"passed","Fri Feb 20 11:01:53 UTC 2026","Fri Feb 20 11:02:12 UTC 2026","18269","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should delete assessment with confirmation",""
"passed","Fri Feb 20 11:00:27 UTC 2026","Fri Feb 20 11:00:40 UTC 2026","13018","","provider-portal/library/template-crud.spec.ts","Template CRUD Flow","","","should prevent saving template without mandatory fields",""
