"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 18 13:35:53 UTC 2026","Wed Feb 18 13:37:03 UTC 2026","70158","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create a care plan with all sections and verify it in the list",""
"passed","Wed Feb 18 13:42:43 UTC 2026","Wed Feb 18 13:43:08 UTC 2026","24896","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should not save care plan when cancelled during creation",""
"passed","Wed Feb 18 13:40:26 UTC 2026","Wed Feb 18 13:40:48 UTC 2026","21954","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should only show selected sections in the wizard",""
"failed","Wed Feb 18 13:34:57 UTC 2026","Wed Feb 18 13:35:18 UTC 2026","20580","","provider-portal/care-team-worklist/week-interaction.spec.ts","Provider Portal - Week Interaction","","","should perform week interaction for patient in current week",""
"passed","Wed Feb 18 13:35:37 UTC 2026","Wed Feb 18 13:35:52 UTC 2026","14881","","provider-portal/care-team-worklist/favorite-service.spec.ts","Favorite Service Update & Persistence","","","should update favorite service and verify after re-login",""
"passed","Wed Feb 18 13:40:48 UTC 2026","Wed Feb 18 13:41:24 UTC 2026","36110","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should search and filter care plans by title",""
"passed","Wed Feb 18 13:39:41 UTC 2026","Wed Feb 18 13:40:14 UTC 2026","32814","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should add 5+ questions with different types to a single section",""
"passed","Wed Feb 18 13:37:03 UTC 2026","Wed Feb 18 13:37:54 UTC 2026","51274","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should create care plan covering all question types",""
"passed","Wed Feb 18 13:35:36 UTC 2026","Wed Feb 18 13:35:41 UTC 2026","4816","","provider-portal/login.spec.ts","Provider Portal Login","","","should login to provider portal and navigate to work list",""
"passed","Wed Feb 18 13:35:20 UTC 2026","Wed Feb 18 13:35:26 UTC 2026","5700","","provider-portal/enrollment/enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Wed Feb 18 13:39:18 UTC 2026","Wed Feb 18 13:39:41 UTC 2026","23031","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should cancel care plan deletion and verify it remains",""
"failed","Wed Feb 18 13:35:26 UTC 2026","Wed Feb 18 13:35:52 UTC 2026","26333","","provider-portal/library/assessment.spec.ts","Assessment Flow","","","should add, edit and assign an assessment",""
"passed","Wed Feb 18 13:35:33 UTC 2026","Wed Feb 18 13:35:35 UTC 2026","1311","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Failed login with invalid credentials",""
"passed","Tue May 06 11:46:35 UTC 2025","Tue May 06 11:46:42 UTC 2025","6343","","provider-portal\enrollments.spec.ts","Provider Portal Enrollments","","","should navigate to enrollments and open add enrollment form",""
"passed","Wed Feb 18 13:43:08 UTC 2026","Wed Feb 18 13:43:37 UTC 2026","29035","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should block creation of care plan with duplicate name",""
"passed","Wed Feb 18 13:41:47 UTC 2026","Wed Feb 18 13:42:17 UTC 2026","29942","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should archive a care plan and verify Show Archived toggle",""
"passed","Wed Feb 18 13:35:14 UTC 2026","Wed Feb 18 13:35:28 UTC 2026","13793","","admin-portal/admin-users.spec.ts","Admin Users Management","","","should add and delete an admin user",""
"passed","Wed Feb 18 13:35:35 UTC 2026","Wed Feb 18 13:35:37 UTC 2026","2450","","admin-portal/login.spec.ts","Admin Portal Login Tests","","","Login with empty credentials",""
"passed","Wed Feb 18 13:40:14 UTC 2026","Wed Feb 18 13:40:26 UTC 2026","12425","","provider-portal/library/care-plan.spec.ts","Care Plan Flow","","","should show validation errors when mandatory fields are empty",""
